	0	1	2	3	4	5	6	7	8	9
Sentence5987	('model1-model2', 0.9564682761085495)	('model1-model3', 0.9436228508777463)	('model1-model4', 0.9360472168951034)	('model1-model5', 0.9195305422362863)	('model2-model3', 0.9864415216590806)	('model2-model4', 0.9512996710254603)	('model2-model5', 0.9603143377727069)	('model3-model4', 0.9657881731138648)	('model3-model5', 0.9644588718340612)	('model4-model5', 0.9606055760875826)
Sentence5988	('model1-model2', 0.9765312631355444)	('model1-model3', 0.9765312631355444)	('model1-model4', 1.0000000000000002)	('model1-model5', 0.9710990376076645)	('model2-model3', 1.0)	('model2-model4', 0.9765312631355444)	('model2-model5', 0.9626907371412557)	('model3-model4', 0.9765312631355444)	('model3-model5', 0.9626907371412557)	('model4-model5', 0.9710990376076645)
Sentence5989	('model1-model2', 0.9468807482687419)	('model1-model3', 0.9604370779981599)	('model1-model4', 0.958494813665147)	('model1-model5', 0.9583194026023317)	('model2-model3', 0.9831809777249508)	('model2-model4', 0.9292083740371573)	('model2-model5', 0.9349166264695626)	('model3-model4', 0.9267833404366113)	('model3-model5', 0.9592237861660344)	('model4-model5', 0.9612435191699342)
Sentence5990	('model1-model2', 0.9779977745240854)	('model1-model3', 0.9765716718957657)	('model1-model4', 0.9577439671734632)	('model1-model5', 0.9668119733851364)	('model2-model3', 0.9763926193353507)	('model2-model4', 0.962371692327631)	('model2-model5', 0.9629493733653602)	('model3-model4', 0.9525893596254628)	('model3-model5', 0.9619930797808746)	('model4-model5', 0.9784382733847887)
Sentence5991	('model1-model2', 0.9580656425836567)	('model1-model3', 0.978328173374613)	('model1-model4', 0.9619925321025072)	('model1-model5', 0.9013078373230016)	('model2-model3', 0.9809487738020977)	('model2-model4', 0.9720453281522479)	('model2-model5', 0.9075147653803263)	('model3-model4', 0.9679411144319822)	('model3-model5', 0.9172834924060543)	('model4-model5', 0.9107282275936919)
Sentence5992	('model1-model2', 0.9942395024781684)	('model1-model3', 0.9315614976848098)	('model1-model4', 0.9928126121262049)	('model1-model5', 0.9912578571002028)	('model2-model3', 0.941616406152895)	('model2-model4', 0.9979632973405911)	('model2-model5', 0.9971423977140677)	('model3-model4', 0.9316569780269651)	('model3-model5', 0.9473482636596205)	('model4-model5', 0.9957113412500209)
Sentence5993	('model1-model2', 0.9923821679418833)	('model1-model3', 0.9959543780041915)	('model1-model4', 0.9892034388141064)	('model1-model5', 0.9891988679572207)	('model2-model3', 0.9918693093598865)	('model2-model4', 0.9806974983237428)	('model2-model5', 0.9927623495823941)	('model3-model4', 0.9822216056902452)	('model3-model5', 0.9864920276275365)	('model4-model5', 0.9823113699174475)
Sentence5994	('model1-model2', 0.9580156390269354)	('model1-model3', 0.8667760543577034)	('model1-model4', 0.9159870403365519)	('model1-model5', 0.8622074921564946)	('model2-model3', 0.903225806451613)	('model2-model4', 0.9144009144013716)	('model2-model5', 0.8754275592730114)	('model3-model4', 0.8636008636012954)	('model3-model5', 0.8128970193249392)	('model4-model5', 0.8616404368553291)
Sentence5995	('model1-model2', 0.9950946273174833)	('model1-model3', 0.9937430184296789)	('model1-model4', 0.994537358146406)	('model1-model5', 0.9955459652319156)	('model2-model3', 0.99742758791067)	('model2-model4', 0.9951374620193377)	('model2-model5', 0.9994940153774284)	('model3-model4', 0.9940901204858055)	('model3-model5', 0.9980188927370894)	('model4-model5', 0.9964390698730927)
Sentence5996	('model1-model2', 0.964183534387111)	('model1-model3', 0.9820278639736734)	('model1-model4', 0.9745027131264602)	('model1-model5', 0.9798015265550482)	('model2-model3', 0.9511976719534254)	('model2-model4', 0.9461409855110444)	('model2-model5', 0.9737834686557174)	('model3-model4', 0.9942628387915958)	('model3-model5', 0.9728873661242962)	('model4-model5', 0.9613305265633256)
Sentence5997	('model1-model2', 0.9169882166588852)	('model1-model3', 0.9229097646070026)	('model1-model4', 0.9229097646070026)	('model1-model5', 0.9040728896636896)	('model2-model3', 0.9434995429568626)	('model2-model4', 0.9434995429568626)	('model2-model5', 0.9818181818181818)	('model3-model4', 0.9999999999999998)	('model3-model5', 0.9280323373346189)	('model4-model5', 0.9280323373346189)
Sentence5998	('model1-model2', 0.9886614129561312)	('model1-model3', 0.9942270498802124)	('model1-model4', 0.9680909543887339)	('model1-model5', 0.988637822767276)	('model2-model3', 0.9839891240009803)	('model2-model4', 0.9725861982587858)	('model2-model5', 0.993471277756192)	('model3-model4', 0.9736589999568026)	('model3-model5', 0.9809887296009203)	('model4-model5', 0.9627676212186631)
Sentence5999	('model1-model2', 0.985735248260778)	('model1-model3', 0.9777370074555497)	('model1-model4', 0.9762943208254461)	('model1-model5', 0.9401012221503089)	('model2-model3', 0.9942152136040698)	('model2-model4', 0.9806103444700945)	('model2-model5', 0.9251289909563417)	('model3-model4', 0.9675993206084122)	('model3-model5', 0.9118118108949401)	('model4-model5', 0.9103068902241143)
Sentence6000	('model1-model2', 0.982064570676897)	('model1-model3', 0.9438389738080682)	('model1-model4', 0.9921707776637604)	('model1-model5', 0.9447791370260816)	('model2-model3', 0.9223893004224023)	('model2-model4', 0.9707948907373505)	('model2-model5', 0.9183567517290907)	('model3-model4', 0.9417950344835584)	('model3-model5', 0.9970444051403548)	('model4-model5', 0.9371581578091134)
Sentence6001	('model1-model2', 1.0)	('model1-model3', 1.0)	('model1-model4', 1.0)	('model1-model5', 1.0)	('model2-model3', 1.0)	('model2-model4', 1.0)	('model2-model5', 1.0)	('model3-model4', 1.0)	('model3-model5', 1.0)	('model4-model5', 1.0)
Sentence6002	('model1-model2', 0.988750702047349)	('model1-model3', 0.9857541626217383)	('model1-model4', 0.9893101770211179)	('model1-model5', 0.9758335527569528)	('model2-model3', 0.9869911624590804)	('model2-model4', 0.9749601708977141)	('model2-model5', 0.9779015240444597)	('model3-model4', 0.9782143670351984)	('model3-model5', 0.9608937786794898)	('model4-model5', 0.9720582038455127)
Sentence6003	('model1-model2', 0.9912209751454301)	('model1-model3', 0.9988657861378777)	('model1-model4', 0.9899505485400371)	('model1-model5', 0.9748831338251263)	('model2-model3', 0.9903522274055937)	('model2-model4', 0.9798272520870257)	('model2-model5', 0.9614051398182903)	('model3-model4', 0.989659267545406)	('model3-model5', 0.9747728066354806)	('model4-model5', 0.987039080001184)
Sentence6004	('model1-model2', 0.9737534809781008)	('model1-model3', 0.9567321061143267)	('model1-model4', 0.9620913858416693)	('model1-model5', 0.9658825421878096)	('model2-model3', 0.968144587983071)	('model2-model4', 0.9343482406739068)	('model2-model5', 0.9893802299604635)	('model3-model4', 0.9192461732504199)	('model3-model5', 0.9738988063723008)	('model4-model5', 0.9160459912261505)
Sentence6005	('model1-model2', 0.8854377448471461)	('model1-model3', 0.9196096009621789)	('model1-model4', 0.8784552768749173)	('model1-model5', 0.8414349769963335)	('model2-model3', 0.9153240856757686)	('model2-model4', 0.7879189847507243)	('model2-model5', 0.8831760866327846)	('model3-model4', 0.828302688169126)	('model3-model5', 0.8852587100294375)	('model4-model5', 0.8235162195690195)
Sentence6006	('model1-model2', 0.9501543333452207)	('model1-model3', 0.9760891110702715)	('model1-model4', 0.9760891110702715)	('model1-model5', 0.9621456674727147)	('model2-model3', 0.9786304410714838)	('model2-model4', 0.9786304410714838)	('model2-model5', 0.9865219426230311)	('model3-model4', 1.0)	('model3-model5', 0.9930077015898786)	('model4-model5', 0.9930077015898786)
Sentence6007	('model1-model2', 1.0)	('model1-model3', 0.9548198320525771)	('model1-model4', 0.9840305812710773)	('model1-model5', 1.0)	('model2-model3', 0.9548198320525771)	('model2-model4', 0.9840305812710773)	('model2-model5', 1.0)	('model3-model4', 0.9755685006726079)	('model3-model5', 0.9548198320525771)	('model4-model5', 0.9840305812710773)
Sentence6008	('model1-model2', 0.9970606236320132)	('model1-model3', 0.9675755295648025)	('model1-model4', 0.941659090323748)	('model1-model5', 0.9752330927440825)	('model2-model3', 0.9687402818044384)	('model2-model4', 0.9433993324340881)	('model2-model5', 0.9776524802103562)	('model3-model4', 0.9644473703415495)	('model3-model5', 0.9966728125324017)	('model4-model5', 0.9677553441421151)
Sentence6009	('model1-model2', 1.0000000000000002)	('model1-model3', 1.0000000000000002)	('model1-model4', 0.9938378515702022)	('model1-model5', 0.995192535393916)	('model2-model3', 1.0000000000000002)	('model2-model4', 0.9938378515702022)	('model2-model5', 0.995192535393916)	('model3-model4', 0.9938378515702022)	('model3-model5', 0.995192535393916)	('model4-model5', 0.9988664599399802)
Sentence6010	('model1-model2', 0.9752399172382472)	('model1-model3', 0.9854313936169535)	('model1-model4', 0.9540027090756792)	('model1-model5', 0.9662174699051811)	('model2-model3', 0.9578036440277415)	('model2-model4', 0.9619198797573859)	('model2-model5', 0.966379267621615)	('model3-model4', 0.9509720427472916)	('model3-model5', 0.9621023987294834)	('model4-model5', 0.9951897188423589)
Sentence6011	('model1-model2', 0.9850454777245546)	('model1-model3', 0.9856761454839775)	('model1-model4', 0.9846235285159671)	('model1-model5', 0.9941127447537607)	('model2-model3', 0.9929205267828531)	('model2-model4', 0.9839005946950588)	('model2-model5', 0.9846835748589623)	('model3-model4', 0.9831847883377518)	('model3-model5', 0.9904482632817133)	('model4-model5', 0.9891347675354868)
Sentence6012	('model1-model2', 0.9274744472328339)	('model1-model3', 0.949288187688835)	('model1-model4', 0.9115628540590135)	('model1-model5', 0.8898310353024855)	('model2-model3', 0.9423354545517751)	('model2-model4', 0.9883531218697621)	('model2-model5', 0.9878533424705079)	('model3-model4', 0.9513838338654744)	('model3-model5', 0.912686233392065)	('model4-model5', 0.9899580775938716)
Sentence6013	('model1-model2', 0.99148668231592)	('model1-model3', 0.9911725126926425)	('model1-model4', 0.9893467769132682)	('model1-model5', 0.9918735609880295)	('model2-model3', 0.981487202339212)	('model2-model4', 0.984177335397975)	('model2-model5', 0.9836932626808723)	('model3-model4', 0.9779786244621238)	('model3-model5', 0.9797164579657193)	('model4-model5', 0.9970279757295505)
Sentence6014	('model1-model2', 0.978654701687255)	('model1-model3', 0.9682203208777522)	('model1-model4', 0.9765254819272031)	('model1-model5', 0.9764262458983638)	('model2-model3', 0.9801480594793439)	('model2-model4', 0.9867557946198638)	('model2-model5', 0.9867327780479259)	('model3-model4', 0.9595579329877225)	('model3-model5', 0.9619276211885103)	('model4-model5', 0.9984556573480879)
Sentence6015	('model1-model2', 0.9550539345855992)	('model1-model3', 0.9320265356910119)	('model1-model4', 0.9498295307719349)	('model1-model5', 0.9637934206593463)	('model2-model3', 0.8914369779008366)	('model2-model4', 0.9479631196434646)	('model2-model5', 0.9232066178948503)	('model3-model4', 0.9403709484353272)	('model3-model5', 0.925297014196332)	('model4-model5', 0.9347717142358843)
Sentence6016	('model1-model2', 0.9209109202723808)	('model1-model3', 0.9136308778610888)	('model1-model4', 0.9219970135177423)	('model1-model5', 0.8249579113843055)	('model2-model3', 0.9841579797643559)	('model2-model4', 0.8704991140047147)	('model2-model5', 0.7855533190649867)	('model3-model4', 0.856298797009879)	('model3-model5', 0.812157769326507)	('model4-model5', 0.793015618844241)
Sentence6017	('model1-model2', 0.9659092088013584)	('model1-model3', 1.0)	('model1-model4', 1.0)	('model1-model5', 0.9659092088013584)	('model2-model3', 0.9659092088013584)	('model2-model4', 0.9659092088013584)	('model2-model5', 1.0)	('model3-model4', 1.0)	('model3-model5', 0.9659092088013584)	('model4-model5', 0.9659092088013584)
Sentence6018	('model1-model2', 0.9825034009950993)	('model1-model3', 0.9970478427113364)	('model1-model4', 0.9892531474445865)	('model1-model5', 0.9893428589946431)	('model2-model3', 0.9881280728350149)	('model2-model4', 0.9887259303883654)	('model2-model5', 0.9924370647827936)	('model3-model4', 0.9938073005491866)	('model3-model5', 0.9936598107952308)	('model4-model5', 0.9974620507381733)
Sentence6019	('model1-model2', 0.9944081259090568)	('model1-model3', 0.9937940258455834)	('model1-model4', 0.996596325188588)	('model1-model5', 0.9975435619634405)	('model2-model3', 0.9978397136416941)	('model2-model4', 0.9965822277903198)	('model2-model5', 0.9891259912557889)	('model3-model4', 0.9971674683881951)	('model3-model5', 0.9930521450082714)	('model4-model5', 0.994721488383822)
Sentence6020	('model1-model2', 0.9511549467521934)	('model1-model3', 0.9512880423473016)	('model1-model4', 0.9512880423473016)	('model1-model5', 0.927747954756318)	('model2-model3', 0.9713267683188122)	('model2-model4', 0.9713267683188122)	('model2-model5', 0.9521317603491383)	('model3-model4', 1.0)	('model3-model5', 0.9299462818654975)	('model4-model5', 0.9299462818654975)
Sentence6021	('model1-model2', 0.9518418333048005)	('model1-model3', 0.9775681319335079)	('model1-model4', 0.998625428903524)	('model1-model5', 0.9383104519234988)	('model2-model3', 0.9767963300842929)	('model2-model4', 0.9493163867416285)	('model2-model5', 0.9811775349281363)	('model3-model4', 0.9742522245394967)	('model3-model5', 0.9586291311511136)	('model4-model5', 0.9336801403220868)
Sentence6022	('model1-model2', 0.9928493051642604)	('model1-model3', 0.9904717802764675)	('model1-model4', 0.9871499830155419)	('model1-model5', 0.9875945733067595)	('model2-model3', 0.9936754412977183)	('model2-model4', 0.9923448508865904)	('model2-model5', 0.9913275932542602)	('model3-model4', 0.9938224670797158)	('model3-model5', 0.9944801285687656)	('model4-model5', 0.9869323720772438)
Sentence6023	('model1-model2', 0.9921744592084727)	('model1-model3', 0.9579431814980827)	('model1-model4', 0.9760058538365776)	('model1-model5', 0.998545503701995)	('model2-model3', 0.9671269173530952)	('model2-model4', 0.9682779575454415)	('model2-model5', 0.9878259746169993)	('model3-model4', 0.9617166860241819)	('model3-model5', 0.9537447251423581)	('model4-model5', 0.9717282327214545)
Sentence6024	('model1-model2', 0.9047032795077599)	('model1-model3', 0.9047032795077599)	('model1-model4', 0.9048759048763574)	('model1-model5', 0.9038444658689061)	('model2-model3', 1.0)	('model2-model4', 0.9929407651417536)	('model2-model5', 0.9963620314332858)	('model3-model4', 0.9929407651417536)	('model3-model5', 0.9963620314332858)	('model4-model5', 0.995692308183267)
Sentence6025	('model1-model2', 0.95224712146361)	('model1-model3', 0.9522860695618258)	('model1-model4', 0.932256598349773)	('model1-model5', 0.947699844459501)	('model2-model3', 0.9615983537742363)	('model2-model4', 0.9773392843996052)	('model2-model5', 0.9797800872925085)	('model3-model4', 0.9589029402327289)	('model3-model5', 0.9443243794334808)	('model4-model5', 0.9781808457304382)
Sentence6026	('model1-model2', 0.9895453508815603)	('model1-model3', 0.991815849753283)	('model1-model4', 0.9842845532523172)	('model1-model5', 0.9926898744122559)	('model2-model3', 0.996491004788966)	('model2-model4', 0.9936361141077442)	('model2-model5', 0.9991459541649232)	('model3-model4', 0.9933137721323648)	('model3-model5', 0.9974938576373581)	('model4-model5', 0.9928588513565756)
Sentence6027	('model1-model2', 0.9956612801640933)	('model1-model3', 0.9948696474478121)	('model1-model4', 0.9919280360853553)	('model1-model5', 0.9930248425551488)	('model2-model3', 0.994827786198312)	('model2-model4', 0.9936356571617304)	('model2-model5', 0.998391463390127)	('model3-model4', 0.9890954498056074)	('model3-model5', 0.9954630387416252)	('model4-model5', 0.9911701923077317)
Sentence6028	('model1-model2', 0.9545737921053888)	('model1-model3', 0.97989741870324)	('model1-model4', 0.974505572120254)	('model1-model5', 0.8939458071411112)	('model2-model3', 0.9650082145588809)	('model2-model4', 0.9590034711771785)	('model2-model5', 0.9343268129577063)	('model3-model4', 0.9783913132560781)	('model3-model5', 0.9043987951376852)	('model4-model5', 0.8931426901886782)
Sentence6029	('model1-model2', 0.9401199713924733)	('model1-model3', 0.9889856632200539)	('model1-model4', 0.9847865574580983)	('model1-model5', 0.9643697026122484)	('model2-model3', 0.9455431819028719)	('model2-model4', 0.9382299179037091)	('model2-model5', 0.9774661967336898)	('model3-model4', 0.987325895123106)	('model3-model5', 0.9681261049192186)	('model4-model5', 0.9626191532067967)
